Date,Asset,Close_Price,Volume,Market_Cap
2022-05-07,NVDA,2016.8553109126447,16908,661945107752.7874
2022-05-08,NVDA,1625.404628617035,72165,1615396210964.0227
2022-05-09,NVDA,3014.0362620082715,347550,580037632403.6517
2022-05-10,NVDA,339.04164013360827,150121,1802533688255.9766
2022-05-11,NVDA,403.4396127805487,667187,670633427287.0819
2022-05-12,NVDA,2625.2961699956945,332666,389022284688.5659
2022-05-13,NVDA,1973.4158172950306,566242,1080339878361.6053
2022-05-14,NVDA,3172.1402387608805,68359,773388185212.8801
2022-05-15,NVDA,3669.2698075069493,195006,1295533079162.3596
2022-05-16,NVDA,1584.0491668026127,842412,1831510177274.05
2022-05-17,NVDA,2405.819605009353,973086,1881610022028.305
2022-05-18,NVDA,2027.751679791474,350400,455501829888.8834
2022-05-19,NVDA,3927.36208978761,873440,325380290684.8455
2022-05-20,NVDA,3332.783409058551,656970,1879974180990.3125
2022-05-21,NVDA,3651.3639476955464,485663,1625043187214.141
2022-05-22,NVDA,1054.6433459315365,955140,524090309467.9577
2022-05-23,NVDA,3101.4793714922475,218317,1610103812801.9836
2022-05-24,NVDA,1098.6192387407132,668244,1482368164684.8591
2022-05-25,NVDA,874.5330070421401,742715,507870435539.9041
2022-05-26,NVDA,3779.8513306394257,913878,1811662928417.6821
2022-05-27,NVDA,126.25244603557326,257163,644287485055.3989
2022-05-28,NVDA,3863.285379470547,969819,960877979855.0803
2022-05-29,NVDA,639.5844931057845,517166,1218913805269.9204
2022-05-30,NVDA,3286.780423083409,182973,383335245024.3329
2022-05-31,NVDA,1139.8940846190071,890681,1222964731366.4285
2022-06-01,NVDA,1435.2741933513732,153628,1412837678042.1938
2022-06-02,NVDA,906.1929597218406,178748,203992625593.99884
2022-06-03,NVDA,2362.7804678002644,509245,759317363025.5378
2022-06-04,NVDA,1424.9774126561026,472974,1224507137546.1445
2022-06-05,NVDA,2646.7025060039196,536306,1852507561448.9077
2022-06-06,NVDA,111.80690587116061,824031,1782075968833.874
2022-06-07,NVDA,304.2807898844065,199987,340164963227.26025
2022-06-08,NVDA,443.6615532884322,154561,1221405282650.3838
2022-06-09,NVDA,1705.0250569754128,643845,196937647247.76065
2022-06-10,NVDA,3268.4448820069056,374838,588463904077.7234
2022-06-11,NVDA,3558.3027459946115,311215,1194943253985.8833
2022-06-12,NVDA,1017.002423240558,537682,163648138245.7487
2022-06-13,NVDA,2318.7604107441052,514972,1777835258862.6868
2022-06-14,NVDA,3085.041721135772,801849,1658148312419.1375
2022-06-15,NVDA,1190.8762481824544,553137,947306555029.6388
2022-06-16,NVDA,1665.5805601082793,36207,984016755796.6771
2022-06-17,NVDA,2119.69810060857,980173,1762844394672.5608
2022-06-18,NVDA,582.7556433117884,156362,101824266299.78908
2022-06-19,NVDA,152.63006021683225,125947,288617958456.1972
2022-06-20,NVDA,653.5829468072188,409331,616700786777.9862
2022-06-21,NVDA,2526.071803951457,164824,729404156900.6698
2022-06-22,NVDA,340.7921330580426,178474,1974906108412.5083
2022-06-23,NVDA,799.3006411580068,242107,295776308499.95404
2022-06-24,NVDA,1384.5228484964498,942745,606904657519.5835
2022-06-25,NVDA,357.58675401014705,836453,1656071906786.2573
2022-06-26,NVDA,807.212121088456,915059,1568925009306.222
2022-06-27,NVDA,3649.5156664848687,170269,1309978603744.9006
2022-06-28,NVDA,126.2315722965898,902591,657774934146.1069
2022-06-29,NVDA,2631.0561004887304,327223,236436059894.42297
2022-06-30,NVDA,1568.4152771149804,615267,1967109543049.6536
2022-07-01,NVDA,2706.962520757866,561821,503601398923.7526
2022-07-02,NVDA,2375.332295435448,472113,1689428337910.3452
2022-07-03,NVDA,932.8200797008449,647802,1790121427561.559
2022-07-04,NVDA,3396.477475914885,615120,882358431215.4602
2022-07-05,NVDA,1993.164511306959,206453,1701810473587.068
2022-07-06,NVDA,3299.0172747082133,80283,558794942940.2472
2022-07-07,NVDA,1653.749517943466,771509,1779932343563.4272
2022-07-08,NVDA,3939.5079379651943,346237,1272296665447.5208
2022-07-09,NVDA,3093.4329660801204,723563,389550030469.1069
2022-07-10,NVDA,3865.503310194665,393942,1573307587099.5952
2022-07-11,NVDA,2081.5895916939426,47963,1827470970468.607
2022-07-12,NVDA,1921.0799725482668,294178,1141289110941.1843
2022-07-13,NVDA,3034.0425468347685,258697,1520985506414.559
2022-07-14,NVDA,3527.1504889030493,539431,1589799986351.4832
2022-07-15,NVDA,3858.375893668954,200929,1575021362846.1829
2022-07-16,NVDA,1331.9800288283739,763495,909388407606.5011
2022-07-17,NVDA,3204.883066678424,382201,1480145284655.1711
2022-07-18,NVDA,882.0501106603699,746953,1097512553905.133
2022-07-19,NVDA,2205.018669644509,517177,829904713660.8988
2022-07-20,NVDA,760.4001862163367,618703,332459430406.5197
2022-07-21,NVDA,1422.2195789138384,594950,1818167246807.9421
2022-07-22,NVDA,3728.865550465514,151249,830407774152.8848
2022-07-23,NVDA,627.05826410369,206907,479891451800.12933
2022-07-24,NVDA,2547.983535784026,964555,485349216290.03143
2022-07-25,NVDA,2392.169378063243,72721,484934437469.25305
2022-07-26,NVDA,526.9164932004966,709297,5944613530.738909
2022-07-27,NVDA,1337.617222886808,640226,877000079821.8328
2022-07-28,NVDA,2273.7769428352995,131557,1781484486565.387
2022-07-29,NVDA,789.3555055045365,191850,51267690327.06622
2022-07-30,NVDA,3212.463442830621,231996,1913238356384.5679
2022-07-31,NVDA,3890.018212662262,358347,359066928690.3717
2022-08-01,NVDA,898.2996298517646,502430,1438029766564.4353
2022-08-02,NVDA,788.3022609227748,599281,1570871452661.7383
2022-08-03,NVDA,1846.9935335999064,410158,1470495868592.7795
2022-08-04,NVDA,3003.672844703127,637310,679012036808.6428
2022-08-05,NVDA,1162.322410429243,68659,1407920820633.883
2022-08-06,NVDA,128.52563935425758,281038,946475466288.076
2022-08-07,NVDA,2187.821480729931,365300,305242087985.1965
2022-08-08,NVDA,3828.572242680865,972431,402658619220.54346
2022-08-09,NVDA,1595.543578857435,241506,53033015127.7529
2022-08-10,NVDA,1709.5314890232466,752500,664608765128.322
2022-08-11,NVDA,3877.16178260045,712520,1456251000728.7517
2022-08-12,NVDA,2793.700065925577,299334,1938127521056.7622
2022-08-13,NVDA,2890.7290952263943,271575,267982832746.9256
2022-08-14,NVDA,2272.672921215717,189466,707208460966.5962
2022-08-15,NVDA,3899.7063829098042,102311,363815542942.9407
2022-08-16,NVDA,2771.0226134809463,976323,1522013455761.0361
2022-08-17,NVDA,3585.3793688404194,164410,1839248010671.7266
2022-08-18,NVDA,2812.5465196462237,748476,228888796246.39664
2022-08-19,NVDA,2953.707508119564,425799,1807269504591.8884
2022-08-20,NVDA,1197.1231424618736,145985,543714397639.50824
2022-08-21,NVDA,1248.740857154585,751461,446903858727.84656
2022-08-22,NVDA,3142.789365825315,278004,114212161524.25406
2022-08-23,NVDA,1221.9898422211033,558212,161856087598.0097
2022-08-24,NVDA,2272.94177966605,367790,139380300409.08215
2022-08-25,NVDA,1034.9416280814726,882663,893378006485.0123
2022-08-26,NVDA,3277.0843541958243,598422,1317629132531.0154
2022-08-27,NVDA,486.48033734937553,431745,369657058507.4462
2022-08-28,NVDA,3326.3142270585745,164525,436060065067.91235
2022-08-29,NVDA,2430.7827120050274,208583,346620821271.84106
2022-08-30,NVDA,788.2926625669553,641995,1613310173244.6316
2022-08-31,NVDA,2191.039772749167,579677,275222601426.39856
2022-09-01,NVDA,1165.8704055469948,895614,147736823933.648
2022-09-02,NVDA,1327.6959721854616,107227,74396801132.81546
2022-09-03,NVDA,1438.5357643076773,349234,81260551347.4457
2022-09-04,NVDA,300.1110255406677,579487,1093798970562.0999
2022-09-05,NVDA,3944.5486533855988,32444,188876480999.38898
2022-09-06,NVDA,174.56178111833518,508745,445630785255.619
2022-09-07,NVDA,2666.8626490778997,442328,1665521046941.4968
2022-09-08,NVDA,1516.3492086418507,806230,1936247676156.3665
2022-09-09,NVDA,2601.7406492394607,847579,1721854964533.9336
2022-09-10,NVDA,1457.180599695956,143513,1919245606148.253
2022-09-11,NVDA,2711.315052722492,724051,1341232246257.1816
2022-09-12,NVDA,2930.4802624000254,518922,1974445625923.9358
2022-09-13,NVDA,2777.682929578597,179864,993191311706.8014
2022-09-14,NVDA,500.1498263647015,588230,1589581862316.1765
2022-09-15,NVDA,2644.728276886004,742037,1943353909242.257
2022-09-16,NVDA,1155.9508203436844,558148,1418873160431.1309
2022-09-17,NVDA,163.7654137488674,638893,1913483249236.4963
2022-09-18,NVDA,1688.581153961368,384075,508035549751.6709
2022-09-19,NVDA,1762.4952560750141,537756,601250688188.1877
2022-09-20,NVDA,1895.3378267421638,59014,795083025994.898
2022-09-21,NVDA,2834.0554532933293,429127,929708927385.0796
2022-09-22,NVDA,1269.9330461127136,615631,1794912028422.2908
2022-09-23,NVDA,1295.358026760494,261346,1775837047449.2888
2022-09-24,NVDA,289.1814121529793,973627,1316262366418.4702
2022-09-25,NVDA,2762.943803169569,455549,465371260453.42816
2022-09-26,NVDA,2292.9130610283564,805418,481514186404.8845
2022-09-27,NVDA,1430.229195140463,561007,1263854791606.8552
2022-09-28,NVDA,2835.496466723551,322260,1007272571463.5312
2022-09-29,NVDA,2172.563109446165,601082,517807085819.2788
2022-09-30,NVDA,1903.5175361886318,919814,337306200383.5482
2022-10-01,NVDA,2069.7319474614496,238343,1445528286011.993
2022-10-02,NVDA,2563.5750948048735,883894,1626650178029.444
2022-10-03,NVDA,2657.0102880696677,851230,523348460523.5764
2022-10-04,NVDA,1191.3833856058327,203854,850420116525.669
2022-10-05,NVDA,605.9362853950553,83078,1427274850759.3855
2022-10-06,NVDA,668.7050157025491,807594,938974235766.9159
2022-10-07,NVDA,2575.5939993168563,641562,1922552883444.6028
2022-10-08,NVDA,3497.8494787801474,804193,260068823090.40298
2022-10-09,NVDA,1667.5102994649296,544967,1708841121106.969
2022-10-10,NVDA,719.6046333013763,599729,612840777008.5095
2022-10-11,NVDA,3038.5798682607256,668739,1374406747839.469
2022-10-12,NVDA,3338.3334239568217,573058,508136367722.7628
2022-10-13,NVDA,3528.300650327818,584855,1932972800466.196
2022-10-14,NVDA,2446.984144209246,407637,101218394364.01408
2022-10-15,NVDA,3449.8778095829343,881615,1027629122433.817
2022-10-16,NVDA,110.88908587121033,836370,1821116040181.5073
2022-10-17,NVDA,473.5814169896179,274118,940211074331.6443
2022-10-18,NVDA,415.6754648557901,261274,1680852171143.6675
2022-10-19,NVDA,2864.7885028061955,648905,1899707444812.1123
2022-10-20,NVDA,324.84804499713715,789932,136602422186.10762
2022-10-21,NVDA,2010.6392712419129,323634,978125811905.3317
2022-10-22,NVDA,1917.192249613342,507438,1373158679078.0432
2022-10-23,NVDA,1277.2789180550517,707375,1664522802687.1897
2022-10-24,NVDA,3488.100421271294,516792,327148136994.5076
2022-10-25,NVDA,723.2111474259842,706003,1134003350027.8562
2022-10-26,NVDA,1442.2279983769974,336793,326680639467.3345
2022-10-27,NVDA,3107.97742509057,94116,1511038209165.33
2022-10-28,NVDA,170.16814185347278,638030,569989537355.9481
2022-10-29,NVDA,2708.1540809731564,97296,538367224840.5554
2022-10-30,NVDA,3274.771019128204,909621,1539833863204.258
2022-10-31,NVDA,3732.4579634107604,753919,1684173028065.362
2022-11-01,NVDA,3511.3717299413656,930309,687329315993.2643
2022-11-02,NVDA,1311.5672614930563,895457,1002703913338.6627
2022-11-03,NVDA,2366.1383582256626,647386,1387227644556.9077
2022-11-04,NVDA,355.30929794434013,533019,1490595160125.8528
2022-11-05,NVDA,1068.5865140146338,231321,1540465895853.6768
2022-11-06,NVDA,422.1783960526542,632485,781385123147.1351
2022-11-07,NVDA,1294.9897961081572,882742,1073147380506.4324
2022-11-08,NVDA,3506.989493161979,888220,219984684198.8693
2022-11-09,NVDA,1421.3090167134558,183979,1897154770278.2231
2022-11-10,NVDA,2269.497506855634,893364,1403130351031.5198
2022-11-11,NVDA,1761.8543500540163,12460,751729657861.6266
2022-11-12,NVDA,1862.7202709800044,12294,779835087315.5287
2022-11-13,NVDA,3879.809604754405,797491,181877679252.07944
2022-11-14,NVDA,1219.810149642239,111621,914389410971.9551
2022-11-15,NVDA,2527.931654616527,688216,1346374869934.5613
2022-11-16,NVDA,1709.2475448388159,533105,1905156526350.6992
2022-11-17,NVDA,291.52741513836054,357061,1295525182678.7273
2022-11-18,NVDA,1982.856784915732,135105,1301772226479.1492
2022-11-19,NVDA,3262.706149728178,538259,1573041415864.1208
2022-11-20,NVDA,440.07422629266904,722285,1020100306368.5148
2022-11-21,NVDA,324.88779721542045,713346,65245629292.21545
2022-11-22,NVDA,656.8445055534033,687355,1779825092207.4783
2022-11-23,NVDA,3069.380439987759,731331,805540267599.2444
2022-11-24,NVDA,2909.781767371715,20731,1969344830512.5635
2022-11-25,NVDA,2281.8201871791366,394227,813349362400.5391
2022-11-26,NVDA,1899.4942961658978,76244,1337000666077.4768
2022-11-27,NVDA,3558.8869680753573,674364,920287171032.005
2022-11-28,NVDA,3078.456404142256,223941,465606513864.89813
2022-11-29,NVDA,3257.1718926421304,517144,1861612264410.6614
2022-11-30,NVDA,3262.386090335084,285681,1254753370345.3423
2022-12-01,NVDA,2588.732761244954,254938,901592890227.6884
2022-12-02,NVDA,1859.1577660479861,25836,289190794692.80304
2022-12-03,NVDA,3465.477122713319,664871,1998215036251.5332
2022-12-04,NVDA,3707.7292995328403,144545,1790396065630.9805
2022-12-05,NVDA,144.0338708704549,797900,846147374606.6302
2022-12-06,NVDA,253.64174940169264,101231,343743160598.1188
2022-12-07,NVDA,3837.0360227883275,56965,60343523195.8716
2022-12-08,NVDA,1144.7844246845693,200440,304518486333.0299
2022-12-09,NVDA,3499.8092866152037,352042,1069323852524.5901
2022-12-10,NVDA,1585.7407198975404,873468,1631768899132.5583
2022-12-11,NVDA,520.4452275569547,656375,727679889455.736
2022-12-12,NVDA,367.7506408268703,994759,868528548297.1412
2022-12-13,NVDA,668.2062013678031,987906,947070583972.2296
2022-12-14,NVDA,1037.0781197260908,803418,36135239554.19437
2022-12-15,NVDA,1979.6474980267635,750573,354904941787.4487
2022-12-16,NVDA,2820.916707234845,789777,1002316670609.0922
2022-12-17,NVDA,3946.274377116935,262007,559507483532.4304
2022-12-18,NVDA,1793.9516359922256,485268,1047122568268.4904
2022-12-19,NVDA,2096.830522255284,533738,217092069584.26416
2022-12-20,NVDA,2111.1720204638596,933853,1605827751661.9902
2022-12-21,NVDA,2180.7657041773473,329743,1567705150682.371
2022-12-22,NVDA,2095.075595562626,279803,1340048229260.162
2022-12-23,NVDA,84.66028249457543,44751,1063348281104.8535
2022-12-24,NVDA,56.81304733387079,677666,780377327308.9768
2022-12-25,NVDA,435.78195659818556,756594,1365624063153.828
2022-12-26,NVDA,451.1485835452564,867908,1563856355639.6504
2022-12-27,NVDA,2834.3427903714446,594406,1617376232395.5596
2022-12-28,NVDA,859.4183284381991,198939,695813880870.8988
2022-12-29,NVDA,3584.120713784671,795498,388703628015.4225
2022-12-30,NVDA,3717.995001829227,944636,684320089555.1716
2022-12-31,NVDA,3904.7786846888,341916,16442624866.299677
2023-01-01,NVDA,3759.3711543037293,853447,847031436314.0629
2023-01-02,NVDA,1123.9588715781722,152965,547690682475.04486
2023-01-03,NVDA,2063.6185365788742,724942,1580289809826.8347
2023-01-04,NVDA,743.047132277917,618994,1349949867448.0286
2023-01-05,NVDA,3234.528137931111,723384,52943090925.335526
2023-01-06,NVDA,3559.3052353191797,670080,289429489821.9276
2023-01-07,NVDA,3412.590915225184,901145,1084840486767.3986
2023-01-08,NVDA,1761.7994473524977,779200,1236576477072.0898
2023-01-09,NVDA,3046.761844512785,552688,1537990187751.262
2023-01-10,NVDA,435.4377198262643,609300,1936603156316.6194
2023-01-11,NVDA,208.96684394604023,490244,1404137526155.007
2023-01-12,NVDA,3025.2838365196053,378661,1090248767034.0427
2023-01-13,NVDA,1730.1533335983006,227574,829436179330.7505
2023-01-14,NVDA,3982.4195957212983,161018,1476647735445.523
2023-01-15,NVDA,434.154152629353,27510,1869568042146.1348
2023-01-16,NVDA,3429.729342064173,966666,846395575609.1116
2023-01-17,NVDA,1945.9331088395172,162271,1169680890669.7996
2023-01-18,NVDA,3317.243272240314,418255,414861774031.4709
2023-01-19,NVDA,3277.652764572072,380532,1715076341070.4194
2023-01-20,NVDA,3668.1684053802055,631927,1427339942197.128
2023-01-21,NVDA,1226.507544580106,907050,710059771964.8252
2023-01-22,NVDA,3801.707446174912,544476,1748221327405.6096
2023-01-23,NVDA,649.0844934126001,633670,1941723199918.2368
2023-01-24,NVDA,373.7766714942876,795422,577751498415.9355
2023-01-25,NVDA,1754.8812936207792,122024,374072393134.99347
2023-01-26,NVDA,3321.8757261352785,665335,1663952446999.2412
2023-01-27,NVDA,1920.0134660021101,383848,1165278285658.4553
2023-01-28,NVDA,3325.6823762455306,5273,1768852151811.5286
2023-01-29,NVDA,2932.262882887506,487157,695688265889.0265
2023-01-30,NVDA,877.2421252487875,335141,1162926942950.4375
2023-01-31,NVDA,3798.082418352882,565614,1154846644794.401
2023-02-01,NVDA,290.0856160861435,314494,377275443709.5109
2023-02-02,NVDA,3598.20484479799,517706,1983871461509.62
2023-02-03,NVDA,1252.5516235119774,94630,1328454526882.0615
2023-02-04,NVDA,2025.5849284993772,927236,1328626561608.035
2023-02-05,NVDA,1718.2898971679012,519293,594442409563.2079
2023-02-06,NVDA,728.7464998218189,336055,1301114116929.5752
2023-02-07,NVDA,1464.680122286688,538948,1666119138168.8606
2023-02-08,NVDA,812.0910233565413,388333,1627191519843.928
2023-02-09,NVDA,855.3515780690692,680633,1839530327564.486
2023-02-10,NVDA,788.8745023042023,722308,298207551696.59204
2023-02-11,NVDA,1981.6186523690474,516160,366472034315.2047
2023-02-12,NVDA,3201.8289016696963,580308,1420627264860.8186
2023-02-13,NVDA,2297.431633356902,420575,1615669563534.0276
2023-02-14,NVDA,3578.1660247758255,226771,1348945826014.4985
2023-02-15,NVDA,2564.3507298780605,633511,286573488520.8581
2023-02-16,NVDA,2772.8934567487877,727623,1190301841250.7559
2023-02-17,NVDA,2687.0485574216623,934411,1497014503900.6536
2023-02-18,NVDA,1825.3638130757777,735184,274824074830.00726
2023-02-19,NVDA,2772.888347690327,887163,112612625188.92725
2023-02-20,NVDA,325.3455985523966,348574,510341228429.8062
2023-02-21,NVDA,3446.4133140668696,130060,182412864301.66345
2023-02-22,NVDA,3122.3579666034734,100941,297930218750.79504
2023-02-23,NVDA,1018.6583350151313,120264,407544600747.2743
2023-02-24,NVDA,3083.7281943036255,484507,1061852925563.7771
2023-02-25,NVDA,99.93827553007304,151852,312561303907.70874
2023-02-26,NVDA,908.1239612994776,5677,1209759659135.8975
2023-02-27,NVDA,307.29209275003893,907645,582029933889.3438
2023-02-28,NVDA,3131.896320640684,571836,621799342650.7059
2023-03-01,NVDA,3035.702897154629,794554,1934829676234.5679
2023-03-02,NVDA,3263.862294017231,51794,1610499949237.8726
2023-03-03,NVDA,67.7026886358389,395510,848860731544.8955
2023-03-04,NVDA,2029.8692703797117,113993,895461208841.2649
2023-03-05,NVDA,2834.102980193479,311214,230470502830.00842
2023-03-06,NVDA,663.8344585191111,172627,1689238645849.5786
2023-03-07,NVDA,2616.6733736748674,402771,8974011010.104012
2023-03-08,NVDA,382.2348922732586,527404,289816736214.2594
2023-03-09,NVDA,766.237131612037,929051,1068594382993.6763
2023-03-10,NVDA,1929.3974192286742,931214,377668234202.3734
2023-03-11,NVDA,2631.582353090353,462313,1265927493943.8076
2023-03-12,NVDA,626.1830514678895,392386,8277260928.310116
2023-03-13,NVDA,781.6321567822047,225300,197725754076.94052
2023-03-14,NVDA,857.5631499093688,301951,1529602274090.247
2023-03-15,NVDA,992.868178560965,368848,1153466444388.9663
2023-03-16,NVDA,944.8877016788504,959140,39896858016.688255
2023-03-17,NVDA,1610.838978565665,818518,412422599509.19617
2023-03-18,NVDA,2632.4691208050554,883523,478687703667.1975
2023-03-19,NVDA,1780.2255433811551,973921,1698272083302.95
2023-03-20,NVDA,3115.096939562058,298454,1165492475856.4712
2023-03-21,NVDA,2891.1105984970286,40488,1083308089364.4661
2023-03-22,NVDA,549.7813104938489,54172,174313377248.18863
2023-03-23,NVDA,242.92441211693853,264316,1314232515162.245
2023-03-24,NVDA,3517.869177798444,912096,312622214737.6106
2023-03-25,NVDA,365.33271292335,302950,1043960975157.5055
2023-03-26,NVDA,635.9397638428667,612803,1185678190898.2327
2023-03-27,NVDA,137.42643845456632,54826,1683910376855.756
2023-03-28,NVDA,2531.9286429296826,867653,1613087680155.984
2023-03-29,NVDA,2350.363724475477,160616,381021119707.50696
2023-03-30,NVDA,3948.26948241926,909858,1832467288885.01
2023-03-31,NVDA,3553.3829654528295,27738,6506311349.4421215
2023-04-01,NVDA,1672.8305510495934,437851,660921116495.3682
2023-04-02,NVDA,1517.7640716045132,652500,133666566785.38751
2023-04-03,NVDA,1222.565535405941,158742,1442208914159.73
2023-04-04,NVDA,652.0073341496314,377428,1000949598857.1577
2023-04-05,NVDA,595.4304435779358,60665,350711250530.26807
2023-04-06,NVDA,572.5206466379415,287832,171176514840.29205
2023-04-07,NVDA,500.7532908877753,187912,452942353236.33923
2023-04-08,NVDA,1000.0225675018709,990582,1841582142545.7036
2023-04-09,NVDA,1261.3410897368099,222975,1355631822293.9033
2023-04-10,NVDA,3848.2369356037175,903435,485239124638.9077
2023-04-11,NVDA,2334.9693414574485,683299,1787595492398.1653
2023-04-12,NVDA,3951.0033093274596,53385,273852849354.94382
2023-04-13,NVDA,1521.2444439114092,377882,1377195419296.332
2023-04-14,NVDA,1857.6251987282922,520591,850266068521.7454
2023-04-15,NVDA,1332.0857037028527,344445,537363969386.5564
2023-04-16,NVDA,772.4062210413831,394359,525352561462.5187
2023-04-17,NVDA,615.5005957214378,53839,1002105889283.9764
2023-04-18,NVDA,3783.062831340936,72337,1863055284748.7727
2023-04-19,NVDA,3947.902193105085,159223,1484906113985.458
2023-04-20,NVDA,227.3925112094896,350316,1324575406496.3313
2023-04-21,NVDA,643.8662051904778,973274,1751166233919.542
2023-04-22,NVDA,1722.9201645890394,218477,1141101451738.1367
2023-04-23,NVDA,786.017231560409,204945,384679635796.4678
2023-04-24,NVDA,1487.327554826189,418751,1954356434221.9949
2023-04-25,NVDA,559.9305819455518,360965,1069953269299.8153
2023-04-26,NVDA,1853.2214390510715,830412,631270632746.9802
2023-04-27,NVDA,1123.193733868574,194695,1556563093939.824
2023-04-28,NVDA,1440.0249702467102,533404,928527285648.5771
2023-04-29,NVDA,422.534973277853,742010,25910934463.72515
2023-04-30,NVDA,1741.1058003050598,261914,640572704041.943
2023-05-01,NVDA,3933.867563298201,452308,914930651233.4692
2023-05-02,NVDA,1348.8905351807018,834947,745868239773.1036
2023-05-03,NVDA,3511.8956356276185,14998,1103938498495.026
2023-05-04,NVDA,3380.6366094135565,555567,367536002126.8379
2023-05-05,NVDA,3810.6307522739817,261479,1145299352884.2996
2023-05-06,NVDA,3170.932573455023,108370,1973060058749.7312
2023-05-07,NVDA,2655.407466882319,852582,1507870238080.8552
2023-05-08,NVDA,3433.5085546984574,184168,1369414015458.0286
2023-05-09,NVDA,348.79648859653105,841387,402019504139.93146
2023-05-10,NVDA,1878.1810959352908,444576,1163966108324.029
2023-05-11,NVDA,3957.5621425294826,971389,1639530636204.3826
2023-05-12,NVDA,3089.9205976141925,623805,482036244938.95526
2023-05-13,NVDA,3850.197743247031,671265,174482963244.0181
2023-05-14,NVDA,3129.5557067272425,752834,1323867642533.581
2023-05-15,NVDA,3505.7837713964695,982210,1347502714008.5298
2023-05-16,NVDA,2840.7920475976043,799732,1608973784830.5813
2023-05-17,NVDA,3053.9829174480974,122254,1259499944045.3613
2023-05-18,NVDA,2116.553138866028,543490,1696290242745.414
2023-05-19,NVDA,3700.738918215825,725390,532927758958.5555
2023-05-20,NVDA,3308.9036969622784,67021,71530695209.79488
2023-05-21,NVDA,3383.3456143792473,893280,1465848408422.1143
2023-05-22,NVDA,2708.3859488040566,85935,772493156379.7756
2023-05-23,NVDA,1253.0907909946336,635507,420049992786.2115
2023-05-24,NVDA,190.73769179105034,168319,104224610957.98416
2023-05-25,NVDA,3745.837761167701,139001,1510996906677.6624
2023-05-26,NVDA,2365.175377781713,46174,1652820055238.5806
2023-05-27,NVDA,1227.664736035154,515318,778656708792.148
2023-05-28,NVDA,639.0836759977743,160675,1770301022725.2397
2023-05-29,NVDA,3326.616503727981,571255,831697640120.2827
2023-05-30,NVDA,3354.2547680679363,383048,1903144509404.9155
2023-05-31,NVDA,3267.3064741155995,530225,1966434476676.896
2023-06-01,NVDA,2598.076633268806,99967,1635435176318.654
2023-06-02,NVDA,1495.7607809879098,968679,513209445953.9022
2023-06-03,NVDA,1251.077624882015,498836,733282882805.4263
2023-06-04,NVDA,83.79134196677222,603898,1065777461074.062
2023-06-05,NVDA,3342.7498568185492,775490,658032321338.5913
2023-06-06,NVDA,395.35915509988774,984276,1638040663850.4539
2023-06-07,NVDA,2541.4822422610323,130960,1855168772669.7583
2023-06-08,NVDA,2041.096040018349,286214,1971589636138.5388
2023-06-09,NVDA,2130.422967759087,929980,673259327439.463
2023-06-10,NVDA,3710.5157389657047,86263,541217896875.0703
2023-06-11,NVDA,174.87929452140634,367998,322974694867.7798
2023-06-12,NVDA,3104.8992872836507,117813,95877599406.09642
2023-06-13,NVDA,255.60697355086316,516862,354852548441.7085
2023-06-14,NVDA,200.70674344473994,375312,569732063333.5231
2023-06-15,NVDA,1747.7799076584586,970873,782733829072.5239
2023-06-16,NVDA,299.14693865471855,936843,220312008291.95132
2023-06-17,NVDA,3167.1186076070026,809971,1640649298484.6367
2023-06-18,NVDA,2141.774219910932,189151,1238457292451.9714
2023-06-19,NVDA,164.70319150610905,787660,1125706330044.984
2023-06-20,NVDA,209.97771160358207,841522,1091005937595.7308
2023-06-21,NVDA,2470.0406924709437,350124,580627662621.2826
2023-06-22,NVDA,3234.1416797506995,590490,1875148277457.086
2023-06-23,NVDA,1779.3081485353555,749884,464236834952.27094
2023-06-24,NVDA,2240.593652565716,548487,1337686395327.1846
2023-06-25,NVDA,3209.3263434971113,364334,506961569397.5997
2023-06-26,NVDA,2461.499387465186,275595,1979249736305.2363
2023-06-27,NVDA,937.8029387523369,80527,1823415152452.0425
2023-06-28,NVDA,2471.5555021844407,800101,529848562589.19617
2023-06-29,NVDA,2531.7038633075936,990914,1974953383724.5396
2023-06-30,NVDA,2949.7225744804505,719245,1252292845601.5818
2023-07-01,NVDA,2502.4530408493647,680349,1457379408792.2585
2023-07-02,NVDA,3878.50641530925,347883,566548997145.3296
2023-07-03,NVDA,829.2888194324205,462741,432721824017.6689
2023-07-04,NVDA,3806.8081842899514,632870,1716280034386.5234
2023-07-05,NVDA,2176.440986882564,991178,551107986374.2373
2023-07-06,NVDA,2704.2267549549024,691121,1835141244183.473
2023-07-07,NVDA,442.8733099361499,750813,733924552777.2179
2023-07-08,NVDA,1553.2749684435228,692173,19285594580.17875
2023-07-09,NVDA,3089.0476285295317,990233,1184733862429.3755
2023-07-10,NVDA,2842.298509641012,279301,707899195869.7318
2023-07-11,NVDA,208.55058325337023,118993,1951971210466.3206
2023-07-12,NVDA,2209.047340814116,610807,774046918611.3773
2023-07-13,NVDA,398.6988622252173,768923,629622361289.6237
2023-07-14,NVDA,3983.632895253741,840171,1133222932003.4353
2023-07-15,NVDA,3594.3215247065136,231681,1460045481191.7595
2023-07-16,NVDA,133.268608692721,327300,1933066665009.6401
2023-07-17,NVDA,3441.665836665392,89283,140160011946.96817
2023-07-18,NVDA,3681.7469222057102,32626,839597730571.1816
2023-07-19,NVDA,1446.5154791256475,235843,1327691511740.7488
